paper_references,keywords,max_delta,avg_delta,min_delta,avg_trend,max_trend,min_trend,peso_fonte,class
29,17,0,0.0000,0,19.0588,98,0,10,relevant
0,9,0,-4.7778,-18,54.7778,100,0,10,relevant
0,11,2,-2.4545,-13,49.6364,100,0,8,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
27,9,0,0.0000,0,24.4444,92,0,10,relevant
0,10,0,0.0000,0,58.5000,100,0,10,relevant
33,12,0,0.0000,0,36.4167,98,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
150,17,0,0.0000,0,31.3529,92,0,10,relevant
0,4,0,0.0000,0,67.5000,92,0,10,relevant
0,6,0,-1.8333,-8,35.1667,100,0,10,relevant
0,10,0,0.0000,0,40.6000,91,0,10,relevant
0,3,31,7.6667,-5,80.3333,100,48,10,relevant
0,8,0,-15.5000,-77,58.7500,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,8,relevant
0,7,0,0.0000,0,39.0000,92,0,10,relevant
20,9,0,0.0000,0,26.1111,90,0,1,relevant
0,23,15,-4.1304,-31,64.5217,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
37,22,0,0.0000,0,44.0000,92,0,10,relevant
0,5,7,-1.0000,-9,72.2000,100,0,10,relevant
0,9,2,-3.0000,-13,54.6667,100,0,10,relevant
0,17,0,0.0000,0,47.6471,100,0,10,relevant
24,18,0,0.0000,0,40.5000,100,0,10,relevant
58,13,0,0.0000,0,28.4615,100,0,10,relevant
0,11,7,-3.2727,-13,70.9091,100,0,10,relevant
0,3,2,0.0000,-3,84.3333,100,58,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
64,14,0,0.0000,0,40.8571,97,0,10,relevant
0,10,0,0.0000,0,23.1000,92,0,10,relevant
0,9,0,0.0000,0,38.2222,92,0,10,relevant
0,4,0,0.0000,0,49.2500,90,0,10,relevant
0,5,0,0.0000,0,20.0000,100,0,10,relevant
0,3,0,0.0000,0,32.6667,98,0,9,relevant
0,3,31,22.6667,9,54.6667,73,43,10,relevant
0,4,21,3.7500,-9,62.0000,100,0,10,relevant
37,15,100,4.9333,-12,29.1333,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,0,0.0000,0,69.3333,97,0,10,relevant
0,2,0,0.0000,0,44.5000,89,0,10,relevant
49,15,0,0.0000,0,45.7333,100,0,10,relevant
20,6,0,0.0000,0,15.8333,95,0,9,relevant
34,7,0,0.0000,0,50.1429,100,0,10,relevant
10,14,21,0.2857,-18,41.4286,100,0,9,relevant
0,8,0,0.0000,0,55.3750,92,0,10,relevant
16,8,0,0.0000,0,12.5000,100,0,10,relevant
5,4,0,0.0000,0,25.0000,100,0,9,relevant
15,11,0,0.0000,0,9.0909,100,0,10,relevant
20,0,0,0.0000,0,0.0000,0,0,9,relevant
68,9,0,0.0000,0,67.4444,98,0,8,relevant
26,11,0,-6.1818,-25,55.8182,100,0,9,relevant
0,4,0,0.0000,0,58.2500,83,0,10,relevant
0,14,0,0.0000,0,46.8571,100,0,10,relevant
0,18,0,0.0000,0,31.8889,100,0,10,relevant
12,4,0,0.0000,0,81.0000,98,48,9,relevant
40,8,0,0.0000,0,67.3750,100,0,8,relevant
0,8,0,0.0000,0,36.0000,91,0,10,relevant
3,10,0,0.0000,0,26.7000,99,0,9,relevant
25,7,0,0.0000,0,49.8571,92,0,10,relevant
0,5,0,0.0000,0,27.8000,90,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,0,relevant
0,3,0,0.0000,0,84.3333,97,59,10,relevant
0,3,0,0.0000,0,54.3333,89,0,10,relevant
0,3,0,0.0000,0,33.3333,100,0,9,relevant
0,6,2,-5.1667,-18,74.5000,100,0,8,relevant
26,21,0,0.0000,0,26.6667,92,0,10,relevant
0,13,0,0.0000,0,37.1538,92,0,10,relevant
0,15,0,0.0000,0,19.1333,100,0,9,relevant
0,3,-16,-40.6667,-88,82.6667,100,60,10,relevant
0,13,0,0.0000,0,34.6923,92,0,10,relevant
0,4,0,0.0000,0,65.0000,97,0,0,relevant
16,10,0,0.0000,0,47.1000,100,0,10,relevant
4,10,0,0.0000,0,17.9000,100,0,10,relevant
0,10,0,0.0000,0,44.4000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
36,22,0,0.0000,0,56.7727,100,0,10,relevant
24,11,0,0.0000,0,33.3636,98,0,10,relevant
0,3,0,0.0000,0,32.6667,98,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,9,relevant
6,8,0,0.0000,0,24.2500,99,0,9,relevant
28,21,0,0.0000,0,52.1429,100,0,10,relevant
9,11,0,0.0000,0,16.6364,100,0,10,relevant
12,15,12,-9.4667,-93,38.8000,100,0,9,relevant
0,6,0,0.0000,0,88.3333,100,59,0,relevant
0,0,0,0.0000,0,0.0000,0,0,1,relevant
0,3,0,-6.0000,-18,33.3333,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,7,2,-3.2857,-13,64.4286,100,0,8,relevant
28,32,0,0.0000,0,44.8438,100,0,10,relevant
16,9,0,0.0000,0,38.4444,92,0,10,relevant
10,12,0,0.0000,0,48.9167,98,0,9,relevant
36,6,0,0.0000,0,45.8333,98,0,8,relevant
56,5,0,0.0000,0,37.0000,98,0,8,relevant
0,9,0,0.0000,0,54.0000,97,0,10,relevant
0,13,0,0.0000,0,45.9231,97,0,10,relevant
23,20,0,0.0000,0,27.4000,100,0,10,relevant
0,8,0,0.0000,0,52.5000,92,0,10,relevant
12,0,0,0.0000,0,0.0000,0,0,9,relevant
0,4,0,0.0000,0,93.0000,98,85,10,relevant
23,16,32,1.8125,-10,39.5000,100,0,10,relevant
0,7,100,12.7143,-9,28.5714,100,0,8,relevant
32,12,0,0.0000,0,50.5000,93,0,10,relevant
36,16,0,0.0000,0,43.2500,98,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
5,10,0,0.0000,0,17.9000,100,0,10,relevant
0,3,0,0.0000,0,84.3333,97,59,8,relevant
0,8,0,0.0000,0,48.2500,97,0,8,relevant
0,3,31,9.3333,-3,47.0000,93,0,10,relevant
0,3,-3,-7.6667,-12,97.6667,100,93,10,relevant
0,5,31,1.6000,-12,68.2000,100,0,10,relevant
0,9,0,-13.1111,-77,51.6667,100,0,10,relevant
0,4,100,7.0000,-100,60.2500,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,9,0,-5.2222,-24,46.7778,100,0,10,relevant
0,2,0,-1.5000,-3,55.5000,93,18,10,relevant
0,2,-5,-11.5000,-18,100.0000,100,100,10,relevant
0,6,16,0.8333,-8,44.3333,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,11,31,-4.0909,-84,68.5455,100,0,10,relevant
0,5,0,-2.2000,-8,38.6000,100,0,10,relevant
0,9,21,0.4444,-9,49.0000,100,0,10,relevant
0,7,0,-22.5714,-88,77.5714,100,0,10,relevant
0,7,10,-3.4286,-28,63.0000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,2,10,-11.0000,-32,95.0000,100,90,10,irrelevant
0,3,10,0.0000,-10,63.3333,100,0,10,relevant
0,2,0,0.0000,0,0.0000,0,0,10,relevant
18,5,8,0.0000,-7,42.2000,100,0,10,irrelevant
33,11,32,-0.6364,-32,49.1818,100,0,10,relevant
15,10,32,2.6000,-12,56.0000,100,0,10,irrelevant
16,12,31,-8.4167,-100,63.7500,100,0,10,irrelevant
30,10,31,1.7000,-12,54.1000,100,0,10,irrelevant
0,11,17,-11.0000,-83,54.5455,100,0,8,irrelevant
0,5,17,4.8000,-3,67.4000,100,0,8,irrelevant
0,4,17,-3.2500,-30,38.5000,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,5,4,-5.2000,-32,52.4000,93,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,2,-10,-21.0000,-32,66.5000,80,53,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,3,0,-10.6667,-32,26.6667,80,0,8,irrelevant
4,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,3,9,0.3333,-5,84.0000,100,61,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,8,17,-0.7500,-30,54.6250,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,4,17,-3.2500,-30,38.5000,100,0,8,irrelevant
0,3,17,10.0000,3,78.0000,97,54,8,irrelevant
0,3,0,-10.0000,-30,33.3333,100,0,8,irrelevant
0,3,84,32.0000,-2,61.3333,98,0,8,irrelevant
0,3,84,32.0000,-2,61.3333,98,0,8,irrelevant
0,3,84,32.0000,-2,61.3333,98,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,5,17,2.4000,-5,41.4000,90,0,8,irrelevant
0,3,0,-10.6667,-32,26.6667,80,0,8,irrelevant
0,4,17,-3.2500,-30,38.5000,100,0,8,irrelevant
0,7,9,0.1429,-5,36.0000,100,0,8,irrelevant
0,5,28,9.4000,0,38.6000,89,0,8,irrelevant
0,8,28,-2.2500,-33,36.5000,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,5,17,-22.6000,-100,50.8000,100,0,8,irrelevant
0,5,17,5.4000,-3,66.8000,100,0,8,irrelevant
0,8,17,-0.7500,-30,54.6250,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,2,-1,-4.0000,-7,59.5000,100,19,8,irrelevant
0,7,17,-11.1429,-100,56.0000,100,0,8,irrelevant
0,8,17,-6.8750,-32,35.8750,100,0,8,irrelevant
0,4,17,-3.2500,-30,38.5000,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,2,9,3.5000,-2,95.5000,100,91,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
3,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,1,17,17.0000,17,54.0000,54,54,8,irrelevant
0,9,9,0.6667,-7,37.4444,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,9,17,2.6667,-3,37.4444,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
0,3,17,4.6667,-3,51.3333,100,0,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
19,0,0,0.0000,0,0.0000,0,0,9,irrelevant
86,0,0,0.0000,0,0.0000,0,0,9,relevant
0,24,49,4.8333,-6,27.1250,100,0,1,irrelevant
0,7,0,-0.1429,-1,13.7143,96,0,8,irrelevant
27,0,0,0.0000,0,0.0000,0,0,9,irrelevant
27,0,0,0.0000,0,0.0000,0,0,9,irrelevant
27,0,0,0.0000,0,0.0000,0,0,9,irrelevant
44,0,0,0.0000,0,0.0000,0,0,9,irrelevant
93,0,0,0.0000,0,0.0000,0,0,9,irrelevant
31,0,0,0.0000,0,0.0000,0,0,9,irrelevant
0,0,0,0.0000,0,0.0000,0,0,9,irrelevant
0,0,0,0.0000,0,0.0000,0,0,9,irrelevant
10,8,10,2.3750,0,21.3750,91,0,0,relevant
6,10,31,-0.9000,-33,26.9000,100,0,0,relevant
15,6,100,19.3333,0,28.6667,90,0,0,relevant
10,6,100,15.3333,-8,28.5000,90,0,0,relevant
13,18,100,1.6111,-45,34.7778,99,0,0,relevant
6,9,100,13.5556,-8,37.6667,90,0,0,irrelevant
5,9,100,21.3333,-8,19.0000,90,0,0,irrelevant
0,0,0,0.0000,0,0.0000,0,0,8,irrelevant
19,0,0,0.0000,0,0.0000,0,0,8,relevant
18,0,0,0.0000,0,0.0000,0,0,8,relevant
0,4,9,-0.2500,-5,88.0000,100,61,10,relevant
0,3,9,0.3333,-5,84.0000,100,61,10,relevant
0,3,7,2.3333,0,31.0000,93,0,10,relevant
0,6,9,1.3333,-5,57.5000,100,0,10,relevant
0,2,9,3.5000,-2,95.5000,100,91,10,relevant
0,4,9,2.0000,-2,71.5000,100,0,10,relevant
0,5,9,-0.2000,-5,70.4000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,45,-16.6667,-100,82.3333,100,55,10,irrelevant
0,13,100,4.6923,-100,64.8462,100,0,10,relevant
0,3,9,0.3333,-5,84.0000,100,61,10,relevant
0,2,5,-47.5000,-100,96.0000,100,92,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,8,45,-3.8750,-100,74.0000,100,0,10,relevant
0,6,45,-6.3333,-100,66.8333,100,0,10,relevant
0,2,9,3.5000,-2,95.5000,100,91,10,relevant
0,3,45,-16.6667,-100,82.3333,100,55,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,5,9,-0.2000,-5,70.4000,100,0,10,relevant
0,8,60,10.5000,-14,26.1250,73,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,8,17,-10.2500,-100,74.7500,100,0,10,relevant
0,3,45,-16.6667,-100,82.3333,100,55,10,relevant
0,3,9,0.3333,-5,84.0000,100,61,10,relevant
0,3,45,-16.6667,-100,82.3333,100,55,10,relevant
0,2,5,-47.5000,-100,96.0000,100,92,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,7,2.3333,0,31.0000,93,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,9,0.3333,-5,84.0000,100,61,10,irrelevant
0,3,45,-16.6667,-100,82.3333,100,55,10,relevant
18,2,0,0.0000,0,45.0000,90,0,9,relevant
26,0,0,0.0000,0,0.0000,0,0,9,relevant
19,5,49,10.4000,-11,80.8000,100,51,9,relevant
45,3,0,-1.0000,-3,33.3333,100,0,9,relevant
36,6,10,0.3333,-8,41.1667,90,0,9,relevant
17,0,0,0.0000,0,0.0000,0,0,9,relevant
30,3,0,0.0000,0,30.0000,90,0,9,irrelevant
14,0,0,0.0000,0,0.0000,0,0,9,relevant
12,0,0,0.0000,0,0.0000,0,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
23,6,1,-16.8333,-48,59.1667,100,0,10,relevant
12,11,19,-8.2727,-100,59.5455,100,0,10,relevant
19,11,32,-13.4545,-100,65.6364,100,0,10,relevant
36,12,32,-6.1667,-45,39.1667,100,0,10,relevant
27,10,21,-3.8000,-32,55.1000,100,0,10,relevant
42,16,88,7.5625,-100,38.0000,100,0,10,relevant
25,13,21,-7.0000,-48,53.0000,100,0,10,relevant
38,16,32,-5.7500,-100,48.6875,100,0,10,relevant
40,15,34,-2.5333,-100,51.8000,100,0,10,relevant
38,13,100,6.9231,-32,27.0000,100,0,10,relevant
17,7,100,13.2857,-32,35.4286,100,0,10,relevant
22,6,32,-0.8333,-32,57.6667,100,0,10,relevant
21,20,32,-10.5000,-100,57.7500,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,5,21,-11.6000,-48,79.8000,100,48,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,100,20.3333,-7,60.1667,100,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,100,33.3333,0,30.0000,90,0,10,relevant
0,14,100,5.0000,-100,53.0714,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,10,100,34.7000,0,38.6000,91,0,10,relevant
0,12,100,5.2500,-100,61.9167,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
20,11,85,-0.6364,-72,39.4545,100,0,10,relevant
0,6,45,-8.1667,-100,83.1667,100,55,10,relevant
0,6,45,-6.3333,-100,66.8333,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,7,32,0.7143,-32,54.4286,93,0,10,irrelevant
0,10,32,4.6000,-1,33.9000,96,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,14,100,10.5000,-100,52.1429,100,0,10,relevant
0,10,49,4.4000,-45,38.2000,99,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,0,-1.2500,-5,38.2500,90,0,10,relevant
0,8,84,12.3750,-7,34.7500,100,0,10,relevant
0,2,0,-22.5000,-45,49.5000,99,0,10,relevant
0,3,7,2.3333,0,31.0000,93,0,10,relevant
0,14,100,5.0000,-100,53.0714,100,0,10,irrelevant
0,2,-10,-21.0000,-32,66.5000,80,53,10,relevant
20,13,3,-2.8462,-33,26.1538,100,0,10,relevant
54,14,100,1.5714,-83,36.8571,86,0,10,relevant
29,16,1,-0.4375,-8,17.0000,100,0,10,relevant
55,17,30,2.8824,-8,31.2353,100,0,10,relevant
55,15,14,0.9333,0,11.3333,100,0,10,relevant
0,10,60,8.1000,-14,30.5000,96,0,10,relevant
0,2,9,3.5000,-2,95.5000,100,91,10,relevant
0,17,60,5.2941,-14,40.5294,100,0,10,irrelevant
0,11,71,-0.5455,-100,42.9091,100,0,10,relevant
0,4,14,-25.0000,-100,92.2500,100,86,10,relevant
0,3,10,3.3333,0,29.6667,89,0,10,relevant
0,17,62,3.5294,-32,35.1765,100,0,10,irrelevant
0,10,49,-0.5000,-68,20.5000,86,0,10,irrelevant
0,6,84,23.0000,-7,59.5000,100,0,10,irrelevant
24,19,34,-4.6316,-100,48.5263,100,0,10,relevant
20,7,34,-3.4286,-48,66.4286,100,0,10,relevant
18,18,84,-4.7778,-100,32.5556,100,0,10,relevant
0,3,9,0.3333,-5,84.0000,100,61,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,15,95,6.2667,-32,35.4667,96,0,9,relevant
30,13,48,3.0769,-32,35.4615,100,0,10,relevant
37,10,31,-5.3000,-78,49.9000,100,0,10,relevant
0,4,17,-3.2500,-30,38.5000,100,0,1,relevant
54,8,21,-1.1250,-32,58.5000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,13,88,12.1538,-100,53.5385,100,0,10,relevant
0,5,17,-3.2000,-33,29.8000,95,0,1,relevant
16,14,79,8.0714,-8,22.5000,90,0,0,relevant
28,11,21,2.5455,-7,42.0909,100,0,10,relevant
15,9,17,-3.0000,-45,41.5556,100,0,9,relevant
8,13,43,-1.2308,-100,42.4615,100,0,8,relevant
26,11,84,15.0000,-7,35.9091,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
28,10,21,-3.2000,-39,61.8000,100,0,10,irrelevant
0,5,17,-3.2000,-33,29.8000,95,0,1,relevant
3,5,10,-3.0000,-32,72.2000,100,0,7,relevant
0,2,9,3.5000,-2,95.5000,100,91,10,relevant
11,6,15,2.5000,0,29.1667,90,0,8,relevant
15,12,31,-3.5833,-45,42.0000,100,0,9,relevant
40,29,100,7.8621,-100,40.2069,100,0,10,relevant
0,6,34,9.1667,-7,59.3333,100,0,10,relevant
0,8,12,-11.6250,-100,56.5000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
40,8,10,1.2500,-2,35.0000,96,0,10,relevant
10,11,49,8.6364,-6,47.1818,91,0,9,relevant
0,14,32,-3.2857,-100,49.6429,100,0,10,relevant
10,10,14,-5.5000,-78,23.9000,91,0,10,relevant
54,20,100,8.2500,-100,43.4500,100,0,10,relevant
10,8,48,5.3750,-7,26.2500,100,0,10,relevant
0,4,9,1.7500,-2,47.7500,100,0,10,relevant
0,4,9,2.0000,-2,71.5000,100,0,9,relevant
0,16,34,0.9375,-32,49.8125,100,0,10,relevant
11,29,14,-0.3103,-40,32.7241,100,0,10,relevant
18,9,100,13.5556,-7,31.2222,100,0,10,relevant
14,18,79,6.3333,-8,28.1667,100,0,0,relevant
30,15,100,-5.8000,-100,48.4667,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,13,100,1.8462,-35,34.6154,100,0,10,relevant
26,14,100,12.7857,-100,44.9286,100,0,10,relevant
26,17,84,6.3529,-100,41.5294,100,0,10,relevant
0,14,49,5.2857,-32,77.6429,100,0,10,relevant
31,10,34,-0.4000,-32,61.7000,100,0,10,relevant
0,8,32,4.2500,-31,88.2500,100,62,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
46,5,1,-4.0000,-12,52.6000,97,0,10,relevant
20,3,84,32.0000,-2,61.3333,98,0,10,relevant
0,14,21,1.5000,-32,57.1429,100,0,10,relevant
0,7,0,-0.8571,-3,20.7143,93,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,2,-3,-8.0000,-13,99.0000,100,98,8,relevant
0,3,14,4.3333,-1,59.0000,91,0,10,relevant
22,11,86,5.0000,-100,42.4545,100,0,10,relevant
20,11,86,8.1818,-45,40.2727,100,0,9,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,1,-5.0000,-12,65.7500,97,0,10,relevant
0,12,71,-4.8333,-100,68.0833,100,0,10,relevant
0,7,34,8.0000,-7,48.1429,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
13,0,0,0.0000,0,0.0000,0,0,10,relevant
0,7,0,-3.2857,-12,44.4286,100,0,10,relevant
0,10,30,2.5000,-13,63.2000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,0,-0.2500,-1,24.0000,96,0,10,relevant
0,6,1,-13.8333,-45,51.0000,100,0,10,relevant
0,5,34,11.2000,-7,67.4000,100,0,10,relevant
11,12,0,-7.0833,-78,13.9167,89,0,10,relevant
5,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,9,-0.2500,-5,88.0000,100,61,10,relevant
23,14,100,-4.0000,-100,50.1429,100,0,10,relevant
41,19,100,7.3684,-100,47.5263,100,0,10,relevant
19,15,21,-6.9333,-100,42.8667,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,10,88,23.6000,-12,57.5000,100,0,10,relevant
0,8,100,12.3750,-7,18.2500,100,0,10,relevant
0,5,100,18.4000,-7,41.8000,100,0,10,relevant
0,2,32,16.0000,0,34.0000,68,0,10,irrelevant
0,4,5,-0.7500,-7,53.5000,100,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,4,8,-2.7500,-12,69.7500,100,0,10,relevant
0,4,5,-0.7500,-7,53.5000,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,4,32,0.7500,-29,42.0000,100,0,10,irrelevant
0,2,-1,-4.0000,-7,59.5000,100,19,10,relevant
0,8,7,-4.7500,-32,54.5000,100,0,10,relevant
0,11,32,4.0000,-7,41.5455,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,17,32,2.9412,-7,34.1176,100,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,0,-16.0000,-32,58.6667,96,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,10,19,-10.3000,-100,32.6000,100,0,10,relevant
0,3,9,-7.6667,-32,57.0000,91,0,10,relevant
0,2,15,7.5000,0,87.5000,90,85,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,9,-7.6667,-32,57.0000,91,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,6,12,-18.6667,-100,68.0000,100,0,10,relevant
0,5,10,-4.4000,-32,34.0000,90,0,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,3,10,-7.3333,-32,56.6667,90,0,10,relevant
0,3,10,-7.3333,-32,56.6667,90,0,10,relevant
0,9,100,14.7778,-8,46.0000,90,0,10,relevant
0,2,15,7.5000,0,87.5000,90,85,10,relevant
0,0,0,0.0000,0,0.0000,0,0,10,relevant
0,2,15,7.5000,0,87.5000,90,85,10,relevant
0,5,10,-4.4000,-32,34.0000,90,0,10,irrelevant
56,0,0,0.0000,0,0.0000,0,0,9,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
0,0,0,0.0000,0,0.0000,0,0,10,irrelevant
17,0,0,0.0000,0,0.0000,0,0,10,irrelevant
23,0,0,0.0000,0,0.0000,0,0,10,irrelevant
17,0,0,0.0000,0,0.0000,0,0,10,irrelevant
30,0,0,0.0000,0,0.0000,0,0,10,irrelevant
11,0,0,0.0000,0,0.0000,0,0,10,irrelevant
10,0,0,0.0000,0,0.0000,0,0,10,irrelevant
